Id,When,Type,Unit,Alberta,ModifiedDate
172550,11/1/2013 12:00:00 AM,WCS,$US/bbl,62.62,9/23/2021 3:36:41 PM
172551,12/1/2013 12:00:00 AM,WCS,$US/bbl,58.95,9/23/2021 3:36:41 PM
172552,1/1/2014 12:00:00 AM,WCS,$US/bbl,65.69,9/23/2021 3:36:41 PM
172553,2/1/2014 12:00:00 AM,WCS,$US/bbl,81.54,9/23/2021 3:36:41 PM
172554,3/1/2014 12:00:00 AM,WCS,$US/bbl,79.42,9/23/2021 3:36:41 PM
172555,4/1/2014 12:00:00 AM,WCS,$US/bbl,79.56,9/23/2021 3:36:41 PM
172556,5/1/2014 12:00:00 AM,WCS,$US/bbl,82.72,9/23/2021 3:36:41 PM
172557,6/1/2014 12:00:00 AM,WCS,$US/bbl,86.56,9/23/2021 3:36:41 PM
172558,7/1/2014 12:00:00 AM,WCS,$US/bbl,82.73,9/23/2021 3:36:41 PM
172559,8/1/2014 12:00:00 AM,WCS,$US/bbl,73.89,9/23/2021 3:36:41 PM
172560,9/1/2014 12:00:00 AM,WCS,$US/bbl,74.35,9/23/2021 3:36:41 PM
172561,10/1/2014 12:00:00 AM,WCS,$US/bbl,70.6,9/23/2021 3:36:41 PM
172562,11/1/2014 12:00:00 AM,WCS,$US/bbl,62.87,9/23/2021 3:36:41 PM
172563,12/1/2014 12:00:00 AM,WCS,$US/bbl,43.24,9/23/2021 3:36:41 PM
172564,1/1/2015 12:00:00 AM,WCS,$US/bbl,30.43,9/23/2021 3:36:41 PM
172565,2/1/2015 12:00:00 AM,WCS,$US/bbl,36.52,9/23/2021 3:36:41 PM
172566,3/1/2015 12:00:00 AM,WCS,$US/bbl,34.76,9/23/2021 3:36:41 PM
172567,4/1/2015 12:00:00 AM,WCS,$US/bbl,40.26,9/23/2021 3:36:41 PM
172568,5/1/2015 12:00:00 AM,WCS,$US/bbl,47.5,9/23/2021 3:36:41 PM
172569,6/1/2015 12:00:00 AM,WCS,$US/bbl,51.29,9/23/2021 3:36:41 PM
172570,7/1/2015 12:00:00 AM,WCS,$US/bbl,43.49,9/23/2021 3:36:41 PM
172571,8/1/2015 12:00:00 AM,WCS,$US/bbl,29.48,9/23/2021 3:36:41 PM
172572,9/1/2015 12:00:00 AM,WCS,$US/bbl,26.5,9/23/2021 3:36:41 PM
172573,10/1/2015 12:00:00 AM,WCS,$US/bbl,32.78,9/23/2021 3:36:41 PM
172574,11/1/2015 12:00:00 AM,WCS,$US/bbl,27.78,9/23/2021 3:36:41 PM
172575,12/1/2015 12:00:00 AM,WCS,$US/bbl,22.51,9/23/2021 3:36:41 PM
172576,1/1/2016 12:00:00 AM,WCS,$US/bbl,17.88,9/23/2021 3:36:41 PM
172577,2/1/2016 12:00:00 AM,WCS,$US/bbl,16.3,9/23/2021 3:36:41 PM
172578,3/1/2016 12:00:00 AM,WCS,$US/bbl,23.46,9/23/2021 3:36:41 PM
172579,4/1/2016 12:00:00 AM,WCS,$US/bbl,27.88,9/23/2021 3:36:41 PM
172580,5/1/2016 12:00:00 AM,WCS,$US/bbl,32.52,9/23/2021 3:36:41 PM
172581,6/1/2016 12:00:00 AM,WCS,$US/bbl,36.47,9/23/2021 3:36:41 PM
172582,7/1/2016 12:00:00 AM,WCS,$US/bbl,32.8,9/23/2021 3:36:41 PM
172583,8/1/2016 12:00:00 AM,WCS,$US/bbl,30.9,9/23/2021 3:36:41 PM
172584,9/1/2016 12:00:00 AM,WCS,$US/bbl,30.62,9/23/2021 3:36:41 PM
172585,10/1/2016 12:00:00 AM,WCS,$US/bbl,35.83,9/23/2021 3:36:41 PM
172586,11/1/2016 12:00:00 AM,WCS,$US/bbl,31.89,9/23/2021 3:36:41 PM
172587,12/1/2016 12:00:00 AM,WCS,$US/bbl,37.18,9/23/2021 3:36:41 PM
172588,1/1/2017 12:00:00 AM,WCS,$US/bbl,37.19,9/23/2021 3:36:41 PM
172589,2/1/2017 12:00:00 AM,WCS,$US/bbl,39.14,9/23/2021 3:36:41 PM
172590,3/1/2017 12:00:00 AM,WCS,$US/bbl,35.68,9/23/2021 3:36:41 PM
172591,4/1/2017 12:00:00 AM,WCS,$US/bbl,36.84,9/23/2021 3:36:41 PM
172592,5/1/2017 12:00:00 AM,WCS,$US/bbl,38.84,9/23/2021 3:36:41 PM
172593,6/1/2017 12:00:00 AM,WCS,$US/bbl,35.8,9/23/2021 3:36:41 PM
172594,7/1/2017 12:00:00 AM,WCS,$US/bbl,36.37,9/23/2021 3:36:41 PM
172595,8/1/2017 12:00:00 AM,WCS,$US/bbl,38.5,9/23/2021 3:36:41 PM
172596,9/1/2017 12:00:00 AM,WCS,$US/bbl,39.93,9/23/2021 3:36:41 PM
172597,10/1/2017 12:00:00 AM,WCS,$US/bbl,39.87,9/23/2021 3:36:41 PM
172598,11/1/2017 12:00:00 AM,WCS,$US/bbl,45.52,9/23/2021 3:36:41 PM
172599,12/1/2017 12:00:00 AM,WCS,$US/bbl,44.02,9/23/2021 3:36:41 PM
172600,1/1/2018 12:00:00 AM,WCS,$US/bbl,42.53,9/23/2021 3:36:41 PM
172601,2/1/2018 12:00:00 AM,WCS,$US/bbl,37.72,9/23/2021 3:36:41 PM
172602,3/1/2018 12:00:00 AM,WCS,$US/bbl,35.53,9/23/2021 3:36:41 PM
172603,4/1/2018 12:00:00 AM,WCS,$US/bbl,40.47,9/23/2021 3:36:41 PM
172604,5/1/2018 12:00:00 AM,WCS,$US/bbl,53.25,9/23/2021 3:36:41 PM
172605,6/1/2018 12:00:00 AM,WCS,$US/bbl,52.1,9/23/2021 3:36:41 PM
172606,7/1/2018 12:00:00 AM,WCS,$US/bbl,52.83,9/23/2021 3:36:41 PM
172607,8/1/2018 12:00:00 AM,WCS,$US/bbl,48.55,9/23/2021 3:36:41 PM
172608,9/1/2018 12:00:00 AM,WCS,$US/bbl,40.37,9/23/2021 3:36:41 PM
172609,10/1/2018 12:00:00 AM,WCS,$US/bbl,41.15,9/23/2021 3:36:41 PM
172610,11/1/2018 12:00:00 AM,WCS,$US/bbl,11.03,9/23/2021 3:36:41 PM
172611,12/1/2018 12:00:00 AM,WCS,$US/bbl,5.97,9/23/2021 3:36:41 PM
172612,1/1/2019 12:00:00 AM,WCS,$US/bbl,34.3,9/23/2021 3:36:41 PM
172613,2/1/2019 12:00:00 AM,WCS,$US/bbl,45.33,9/23/2021 3:36:41 PM
172614,3/1/2019 12:00:00 AM,WCS,$US/bbl,48.21,9/23/2021 3:36:41 PM
172615,4/1/2019 12:00:00 AM,WCS,$US/bbl,53.25,9/23/2021 3:36:41 PM
172616,5/1/2019 12:00:00 AM,WCS,$US/bbl,52.44,9/23/2021 3:36:41 PM
172617,6/1/2019 12:00:00 AM,WCS,$US/bbl,41.74,9/23/2021 3:36:41 PM
172618,7/1/2019 12:00:00 AM,WCS,$US/bbl,44.7,9/23/2021 3:36:41 PM
172619,8/1/2019 12:00:00 AM,WCS,$US/bbl,43.1,9/23/2021 3:36:41 PM
172620,9/1/2019 12:00:00 AM,WCS,$US/bbl,44.84,9/23/2021 3:36:41 PM
172621,10/1/2019 12:00:00 AM,WCS,$US/bbl,41.96,9/23/2021 3:36:41 PM
172622,11/1/2019 12:00:00 AM,WCS,$US/bbl,42.32,9/23/2021 3:36:41 PM
172623,12/1/2019 12:00:00 AM,WCS,$US/bbl,39.11,9/23/2021 3:36:41 PM
172624,1/1/2020 12:00:00 AM,WCS,$US/bbl,36.82,9/23/2021 3:36:41 PM
172625,2/1/2020 12:00:00 AM,WCS,$US/bbl,27.28,9/23/2021 3:36:41 PM
172626,1/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.56,9/23/2021 3:36:41 PM
172627,2/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.63,9/23/2021 3:36:41 PM
172628,3/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.6,9/23/2021 3:36:41 PM
172629,4/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172630,5/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.48,9/23/2021 3:36:41 PM
172631,6/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.46,9/23/2021 3:36:41 PM
172632,7/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172633,8/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172634,9/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172635,10/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.55,9/23/2021 3:36:41 PM
172636,11/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.59,9/23/2021 3:36:41 PM
172637,12/1/1988 12:00:00 AM,NatGas,$CDN/GJ,1.61,9/23/2021 3:36:41 PM
172638,1/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,9/23/2021 3:36:41 PM
172639,2/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,9/23/2021 3:36:41 PM
172640,3/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.58,9/23/2021 3:36:41 PM
172641,4/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,9/23/2021 3:36:41 PM
172642,5/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.54,9/23/2021 3:36:41 PM
172643,6/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.5,9/23/2021 3:36:41 PM
172644,7/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,9/23/2021 3:36:41 PM
172645,8/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,9/23/2021 3:36:41 PM
172646,9/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,9/23/2021 3:36:41 PM
172647,10/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,9/23/2021 3:36:41 PM
172648,11/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.52,9/23/2021 3:36:41 PM
172649,12/1/1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,9/23/2021 3:36:41 PM
172650,1/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.62,9/23/2021 3:36:41 PM
172651,2/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,9/23/2021 3:36:41 PM
172652,3/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.59,9/23/2021 3:36:41 PM
172653,4/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172654,5/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.55,9/23/2021 3:36:41 PM
172655,6/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,9/23/2021 3:36:41 PM
172656,7/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,9/23/2021 3:36:41 PM
172657,8/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,9/23/2021 3:36:41 PM
172658,9/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,9/23/2021 3:36:41 PM
172659,10/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.52,9/23/2021 3:36:41 PM
172660,11/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.58,9/23/2021 3:36:41 PM
172661,12/1/1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,9/23/2021 3:36:41 PM
172662,1/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.64,9/23/2021 3:36:41 PM
172663,2/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.59,9/23/2021 3:36:41 PM
172664,3/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.49,9/23/2021 3:36:41 PM
172665,4/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.42,9/23/2021 3:36:41 PM
172666,5/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.38,9/23/2021 3:36:41 PM
172667,6/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.3,9/23/2021 3:36:41 PM
172668,7/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.25,9/23/2021 3:36:41 PM
172669,8/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,9/23/2021 3:36:41 PM
172670,9/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,9/23/2021 3:36:41 PM
172671,10/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.22,9/23/2021 3:36:41 PM
172672,11/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.33,9/23/2021 3:36:41 PM
172673,12/1/1991 12:00:00 AM,NatGas,$CDN/GJ,1.36,9/23/2021 3:36:41 PM
172674,1/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.36,9/23/2021 3:36:41 PM
172675,2/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,9/23/2021 3:36:41 PM
172676,3/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.22,9/23/2021 3:36:41 PM
172677,4/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.24,9/23/2021 3:36:41 PM
172678,5/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,9/23/2021 3:36:41 PM
172679,6/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,9/23/2021 3:36:41 PM
172680,7/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.21,9/23/2021 3:36:41 PM
172681,8/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,9/23/2021 3:36:41 PM
172682,9/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,9/23/2021 3:36:41 PM
172683,10/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,9/23/2021 3:36:41 PM
172684,11/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,9/23/2021 3:36:41 PM
172685,12/1/1992 12:00:00 AM,NatGas,$CDN/GJ,1.44,9/23/2021 3:36:41 PM
172686,1/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.46,9/23/2021 3:36:41 PM
172687,2/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.42,9/23/2021 3:36:41 PM
172688,3/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.47,9/23/2021 3:36:41 PM
172689,4/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172690,5/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.59,9/23/2021 3:36:41 PM
172691,6/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,9/23/2021 3:36:41 PM
172692,7/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.49,9/23/2021 3:36:41 PM
172693,8/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.5,9/23/2021 3:36:41 PM
172694,9/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.55,9/23/2021 3:36:41 PM
172695,10/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,9/23/2021 3:36:41 PM
172696,11/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.87,9/23/2021 3:36:41 PM
172697,12/1/1993 12:00:00 AM,NatGas,$CDN/GJ,1.94,9/23/2021 3:36:41 PM
172698,1/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.93,9/23/2021 3:36:41 PM
172699,2/1/1994 12:00:00 AM,NatGas,$CDN/GJ,2.04,9/23/2021 3:36:41 PM
172700,3/1/1994 12:00:00 AM,NatGas,$CDN/GJ,2.07,9/23/2021 3:36:41 PM
172701,4/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.82,9/23/2021 3:36:41 PM
172702,5/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.8,9/23/2021 3:36:41 PM
172703,6/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,9/23/2021 3:36:41 PM
172704,7/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.73,9/23/2021 3:36:41 PM
172705,8/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,9/23/2021 3:36:41 PM
172706,9/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.5,9/23/2021 3:36:41 PM
172707,10/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.35,9/23/2021 3:36:41 PM
172708,11/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.53,9/23/2021 3:36:41 PM
172709,12/1/1994 12:00:00 AM,NatGas,$CDN/GJ,1.56,9/23/2021 3:36:41 PM
172710,1/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,9/23/2021 3:36:41 PM
172711,2/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,9/23/2021 3:36:41 PM
172712,3/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,9/23/2021 3:36:41 PM
172713,4/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.19,9/23/2021 3:36:41 PM
172714,5/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,9/23/2021 3:36:41 PM
172715,6/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.27,9/23/2021 3:36:41 PM
172716,7/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.1,9/23/2021 3:36:41 PM
172717,8/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.07,9/23/2021 3:36:41 PM
172718,9/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,9/23/2021 3:36:41 PM
172719,10/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,9/23/2021 3:36:41 PM
172720,11/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.29,9/23/2021 3:36:41 PM
172721,12/1/1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,9/23/2021 3:36:41 PM
172722,1/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.62,9/23/2021 3:36:41 PM
172723,2/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.61,9/23/2021 3:36:41 PM
172724,3/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.6,9/23/2021 3:36:41 PM
172725,4/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.51,9/23/2021 3:36:41 PM
172726,5/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.41,9/23/2021 3:36:41 PM
172727,6/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.37,9/23/2021 3:36:41 PM
172728,7/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,9/23/2021 3:36:41 PM
172729,8/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,9/23/2021 3:36:41 PM
172730,9/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.2,9/23/2021 3:36:41 PM
172731,10/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.28,9/23/2021 3:36:41 PM
172732,11/1/1996 12:00:00 AM,NatGas,$CDN/GJ,1.79,9/23/2021 3:36:41 PM
172733,12/1/1996 12:00:00 AM,NatGas,$CDN/GJ,2.36,9/23/2021 3:36:41 PM
172734,1/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.77,9/23/2021 3:36:41 PM
172735,2/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.28,9/23/2021 3:36:41 PM
172736,3/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.39,9/23/2021 3:36:41 PM
172737,4/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.44,9/23/2021 3:36:41 PM
172738,5/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,9/23/2021 3:36:41 PM
172739,6/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.65,9/23/2021 3:36:41 PM
172740,7/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.59,9/23/2021 3:36:41 PM
172741,8/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,9/23/2021 3:36:41 PM
172742,9/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.73,9/23/2021 3:36:41 PM
172743,10/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.07,9/23/2021 3:36:41 PM
172744,11/1/1997 12:00:00 AM,NatGas,$CDN/GJ,2.37,9/23/2021 3:36:41 PM
172745,12/1/1997 12:00:00 AM,NatGas,$CDN/GJ,1.95,9/23/2021 3:36:41 PM
172746,1/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.8,9/23/2021 3:36:41 PM
172747,2/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.73,9/23/2021 3:36:41 PM
172748,3/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,9/23/2021 3:36:41 PM
172749,4/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,9/23/2021 3:36:41 PM
172750,5/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,9/23/2021 3:36:41 PM
172751,6/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,9/23/2021 3:36:41 PM
172752,7/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.83,9/23/2021 3:36:41 PM
172753,8/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.78,9/23/2021 3:36:41 PM
172754,9/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.56,9/23/2021 3:36:41 PM
172755,10/1/1998 12:00:00 AM,NatGas,$CDN/GJ,1.86,9/23/2021 3:36:41 PM
172756,11/1/1998 12:00:00 AM,NatGas,$CDN/GJ,2.19,9/23/2021 3:36:41 PM
172757,12/1/1998 12:00:00 AM,NatGas,$CDN/GJ,2.22,9/23/2021 3:36:41 PM
172758,1/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.04,9/23/2021 3:36:41 PM
172759,2/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,9/23/2021 3:36:41 PM
172760,3/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.8,9/23/2021 3:36:41 PM
172761,4/1/1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,9/23/2021 3:36:41 PM
172762,5/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.21,9/23/2021 3:36:41 PM
172763,6/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.22,9/23/2021 3:36:41 PM
172764,7/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.33,9/23/2021 3:36:41 PM
172765,8/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.6,9/23/2021 3:36:41 PM
172766,9/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.86,9/23/2021 3:36:41 PM
172767,10/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.72,9/23/2021 3:36:41 PM
172768,11/1/1999 12:00:00 AM,NatGas,$CDN/GJ,3.06,9/23/2021 3:36:41 PM
172769,12/1/1999 12:00:00 AM,NatGas,$CDN/GJ,2.54,9/23/2021 3:36:41 PM
172770,1/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.5,9/23/2021 3:36:41 PM
172771,2/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.62,9/23/2021 3:36:41 PM
172772,3/1/2000 12:00:00 AM,NatGas,$CDN/GJ,2.72,9/23/2021 3:36:41 PM
172773,4/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.1,9/23/2021 3:36:41 PM
172774,5/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.35,9/23/2021 3:36:41 PM
172775,6/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.33,9/23/2021 3:36:41 PM
172776,7/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.42,9/23/2021 3:36:41 PM
172777,8/1/2000 12:00:00 AM,NatGas,$CDN/GJ,3.93,9/23/2021 3:36:41 PM
172778,9/1/2000 12:00:00 AM,NatGas,$CDN/GJ,4.66,9/23/2021 3:36:41 PM
172779,10/1/2000 12:00:00 AM,NatGas,$CDN/GJ,5.53,9/23/2021 3:36:41 PM
172780,11/1/2000 12:00:00 AM,NatGas,$CDN/GJ,5.79,9/23/2021 3:36:41 PM
172781,12/1/2000 12:00:00 AM,NatGas,$CDN/GJ,8.28,9/23/2021 3:36:41 PM
172782,1/1/2001 12:00:00 AM,NatGas,$CDN/GJ,11.21,9/23/2021 3:36:41 PM
172783,2/1/2001 12:00:00 AM,NatGas,$CDN/GJ,8.05,9/23/2021 3:36:41 PM
172784,3/1/2001 12:00:00 AM,NatGas,$CDN/GJ,6.48,9/23/2021 3:36:41 PM
172785,4/1/2001 12:00:00 AM,NatGas,$CDN/GJ,6.59,9/23/2021 3:36:41 PM
172786,5/1/2001 12:00:00 AM,NatGas,$CDN/GJ,5.74,9/23/2021 3:36:41 PM
172787,6/1/2001 12:00:00 AM,NatGas,$CDN/GJ,4.44,9/23/2021 3:36:41 PM
172788,7/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.75,9/23/2021 3:36:41 PM
172789,8/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.53,9/23/2021 3:36:41 PM
172790,9/1/2001 12:00:00 AM,NatGas,$CDN/GJ,2.76,9/23/2021 3:36:41 PM
172791,10/1/2001 12:00:00 AM,NatGas,$CDN/GJ,2.4,9/23/2021 3:36:41 PM
172792,11/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.33,9/23/2021 3:36:41 PM
172793,12/1/2001 12:00:00 AM,NatGas,$CDN/GJ,3.2,9/23/2021 3:36:41 PM
172794,1/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,9/23/2021 3:36:41 PM
172795,2/1/2002 12:00:00 AM,NatGas,$CDN/GJ,2.71,9/23/2021 3:36:41 PM
172796,3/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.23,9/23/2021 3:36:41 PM
172797,4/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,9/23/2021 3:36:41 PM
172798,5/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,9/23/2021 3:36:41 PM
172799,6/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.54,9/23/2021 3:36:41 PM
172800,7/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,9/23/2021 3:36:41 PM
172801,8/1/2002 12:00:00 AM,NatGas,$CDN/GJ,2.93,9/23/2021 3:36:41 PM
172802,9/1/2002 12:00:00 AM,NatGas,$CDN/GJ,3.51,9/23/2021 3:36:41 PM
172803,10/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.27,9/23/2021 3:36:41 PM
172804,11/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.85,9/23/2021 3:36:41 PM
172805,12/1/2002 12:00:00 AM,NatGas,$CDN/GJ,4.94,9/23/2021 3:36:41 PM
172806,1/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,9/23/2021 3:36:41 PM
172807,2/1/2003 12:00:00 AM,NatGas,$CDN/GJ,6.83,9/23/2021 3:36:41 PM
172808,3/1/2003 12:00:00 AM,NatGas,$CDN/GJ,8.94,9/23/2021 3:36:41 PM
172809,4/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,9/23/2021 3:36:41 PM
172810,5/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.73,9/23/2021 3:36:41 PM
172811,6/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.93,9/23/2021 3:36:41 PM
172812,7/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.58,9/23/2021 3:36:41 PM
172813,8/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.08,9/23/2021 3:36:41 PM
172814,9/1/2003 12:00:00 AM,NatGas,$CDN/GJ,5.19,9/23/2021 3:36:41 PM
172815,10/1/2003 12:00:00 AM,NatGas,$CDN/GJ,4.92,9/23/2021 3:36:41 PM
172816,11/1/2003 12:00:00 AM,NatGas,$CDN/GJ,4.6,9/23/2021 3:36:41 PM
