ID,When,Type,Unit,Alberta,ModifiedDate
152840,07-01-2014 12:00:00 AM,WCS,$US/bbl,82.73,09-17-2021 09:42:06 AM
152841,08-01-2014 12:00:00 AM,WCS,$US/bbl,73.89,09-17-2021 09:42:06 AM
152842,09-01-2014 12:00:00 AM,WCS,$US/bbl,74.35,09-17-2021 09:42:06 AM
152843,10-01-2014 12:00:00 AM,WCS,$US/bbl,70.6,09-17-2021 09:42:06 AM
152844,11-01-2014 12:00:00 AM,WCS,$US/bbl,62.87,09-17-2021 09:42:06 AM
152845,12-01-2014 12:00:00 AM,WCS,$US/bbl,43.24,09-17-2021 09:42:06 AM
152846,01-01-2015 12:00:00 AM,WCS,$US/bbl,30.43,09-17-2021 09:42:06 AM
152847,02-01-2015 12:00:00 AM,WCS,$US/bbl,36.52,09-17-2021 09:42:06 AM
152848,03-01-2015 12:00:00 AM,WCS,$US/bbl,34.76,09-17-2021 09:42:06 AM
152849,04-01-2015 12:00:00 AM,WCS,$US/bbl,40.26,09-17-2021 09:42:06 AM
152850,05-01-2015 12:00:00 AM,WCS,$US/bbl,47.5,09-17-2021 09:42:06 AM
152851,06-01-2015 12:00:00 AM,WCS,$US/bbl,51.29,09-17-2021 09:42:06 AM
152852,07-01-2015 12:00:00 AM,WCS,$US/bbl,43.49,09-17-2021 09:42:06 AM
152853,08-01-2015 12:00:00 AM,WCS,$US/bbl,29.48,09-17-2021 09:42:06 AM
152854,09-01-2015 12:00:00 AM,WCS,$US/bbl,26.5,09-17-2021 09:42:06 AM
152855,10-01-2015 12:00:00 AM,WCS,$US/bbl,32.78,09-17-2021 09:42:06 AM
152856,11-01-2015 12:00:00 AM,WCS,$US/bbl,27.78,09-17-2021 09:42:06 AM
152857,12-01-2015 12:00:00 AM,WCS,$US/bbl,22.51,09-17-2021 09:42:06 AM
152858,01-01-2016 12:00:00 AM,WCS,$US/bbl,17.88,09-17-2021 09:42:06 AM
152859,02-01-2016 12:00:00 AM,WCS,$US/bbl,16.3,09-17-2021 09:42:06 AM
152860,03-01-2016 12:00:00 AM,WCS,$US/bbl,23.46,09-17-2021 09:42:06 AM
152861,04-01-2016 12:00:00 AM,WCS,$US/bbl,27.88,09-17-2021 09:42:06 AM
152862,05-01-2016 12:00:00 AM,WCS,$US/bbl,32.52,09-17-2021 09:42:06 AM
152863,06-01-2016 12:00:00 AM,WCS,$US/bbl,36.47,09-17-2021 09:42:06 AM
152864,07-01-2016 12:00:00 AM,WCS,$US/bbl,32.8,09-17-2021 09:42:06 AM
152865,08-01-2016 12:00:00 AM,WCS,$US/bbl,30.9,09-17-2021 09:42:06 AM
152866,09-01-2016 12:00:00 AM,WCS,$US/bbl,30.62,09-17-2021 09:42:06 AM
152867,10-01-2016 12:00:00 AM,WCS,$US/bbl,35.83,09-17-2021 09:42:06 AM
152868,11-01-2016 12:00:00 AM,WCS,$US/bbl,31.89,09-17-2021 09:42:06 AM
152869,12-01-2016 12:00:00 AM,WCS,$US/bbl,37.18,09-17-2021 09:42:06 AM
152870,01-01-2017 12:00:00 AM,WCS,$US/bbl,37.19,09-17-2021 09:42:06 AM
152871,02-01-2017 12:00:00 AM,WCS,$US/bbl,39.14,09-17-2021 09:42:06 AM
152872,03-01-2017 12:00:00 AM,WCS,$US/bbl,35.68,09-17-2021 09:42:06 AM
152873,04-01-2017 12:00:00 AM,WCS,$US/bbl,36.84,09-17-2021 09:42:06 AM
152874,05-01-2017 12:00:00 AM,WCS,$US/bbl,38.84,09-17-2021 09:42:06 AM
152875,06-01-2017 12:00:00 AM,WCS,$US/bbl,35.8,09-17-2021 09:42:06 AM
152876,07-01-2017 12:00:00 AM,WCS,$US/bbl,36.37,09-17-2021 09:42:06 AM
152877,08-01-2017 12:00:00 AM,WCS,$US/bbl,38.5,09-17-2021 09:42:06 AM
152878,09-01-2017 12:00:00 AM,WCS,$US/bbl,39.93,09-17-2021 09:42:06 AM
152879,10-01-2017 12:00:00 AM,WCS,$US/bbl,39.87,09-17-2021 09:42:06 AM
152880,11-01-2017 12:00:00 AM,WCS,$US/bbl,45.52,09-17-2021 09:42:06 AM
152881,12-01-2017 12:00:00 AM,WCS,$US/bbl,44.02,09-17-2021 09:42:06 AM
152882,01-01-2018 12:00:00 AM,WCS,$US/bbl,42.53,09-17-2021 09:42:06 AM
152883,02-01-2018 12:00:00 AM,WCS,$US/bbl,37.72,09-17-2021 09:42:06 AM
152884,03-01-2018 12:00:00 AM,WCS,$US/bbl,35.53,09-17-2021 09:42:06 AM
152885,04-01-2018 12:00:00 AM,WCS,$US/bbl,40.47,09-17-2021 09:42:06 AM
152886,05-01-2018 12:00:00 AM,WCS,$US/bbl,53.25,09-17-2021 09:42:06 AM
152887,06-01-2018 12:00:00 AM,WCS,$US/bbl,52.1,09-17-2021 09:42:06 AM
152888,07-01-2018 12:00:00 AM,WCS,$US/bbl,52.83,09-17-2021 09:42:06 AM
152889,08-01-2018 12:00:00 AM,WCS,$US/bbl,48.55,09-17-2021 09:42:06 AM
152890,09-01-2018 12:00:00 AM,WCS,$US/bbl,40.37,09-17-2021 09:42:06 AM
152891,10-01-2018 12:00:00 AM,WCS,$US/bbl,41.15,09-17-2021 09:42:06 AM
152892,11-01-2018 12:00:00 AM,WCS,$US/bbl,11.03,09-17-2021 09:42:06 AM
152893,12-01-2018 12:00:00 AM,WCS,$US/bbl,5.97,09-17-2021 09:42:06 AM
152894,01-01-2019 12:00:00 AM,WCS,$US/bbl,34.3,09-17-2021 09:42:06 AM
152895,02-01-2019 12:00:00 AM,WCS,$US/bbl,45.33,09-17-2021 09:42:06 AM
152896,03-01-2019 12:00:00 AM,WCS,$US/bbl,48.21,09-17-2021 09:42:06 AM
152897,04-01-2019 12:00:00 AM,WCS,$US/bbl,53.25,09-17-2021 09:42:06 AM
152898,05-01-2019 12:00:00 AM,WCS,$US/bbl,52.44,09-17-2021 09:42:06 AM
152899,06-01-2019 12:00:00 AM,WCS,$US/bbl,41.74,09-17-2021 09:42:06 AM
152900,07-01-2019 12:00:00 AM,WCS,$US/bbl,44.7,09-17-2021 09:42:06 AM
152901,08-01-2019 12:00:00 AM,WCS,$US/bbl,43.1,09-17-2021 09:42:06 AM
152902,09-01-2019 12:00:00 AM,WCS,$US/bbl,44.84,09-17-2021 09:42:06 AM
152903,10-01-2019 12:00:00 AM,WCS,$US/bbl,41.96,09-17-2021 09:42:06 AM
152904,11-01-2019 12:00:00 AM,WCS,$US/bbl,42.32,09-17-2021 09:42:06 AM
152905,12-01-2019 12:00:00 AM,WCS,$US/bbl,39.11,09-17-2021 09:42:06 AM
152906,01-01-2020 12:00:00 AM,WCS,$US/bbl,36.82,09-17-2021 09:42:06 AM
152907,02-01-2020 12:00:00 AM,WCS,$US/bbl,27.28,09-17-2021 09:42:06 AM
152908,01-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.56,09-17-2021 09:42:06 AM
152909,02-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.63,09-17-2021 09:42:06 AM
152910,03-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.6,09-17-2021 09:42:06 AM
152911,04-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152912,05-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.48,09-17-2021 09:42:06 AM
152913,06-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.46,09-17-2021 09:42:06 AM
152914,07-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152915,08-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152916,09-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152917,10-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.55,09-17-2021 09:42:06 AM
152918,11-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.59,09-17-2021 09:42:06 AM
152919,12-01-1988 12:00:00 AM,NatGas,$CDN/GJ,1.61,09-17-2021 09:42:06 AM
152920,01-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,09-17-2021 09:42:06 AM
152921,02-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.62,09-17-2021 09:42:06 AM
152922,03-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.58,09-17-2021 09:42:06 AM
152923,04-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,09-17-2021 09:42:06 AM
152924,05-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.54,09-17-2021 09:42:06 AM
152925,06-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.5,09-17-2021 09:42:06 AM
152926,07-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,09-17-2021 09:42:06 AM
152927,08-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.46,09-17-2021 09:42:06 AM
152928,09-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,09-17-2021 09:42:06 AM
152929,10-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.47,09-17-2021 09:42:06 AM
152930,11-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.52,09-17-2021 09:42:06 AM
152931,12-01-1989 12:00:00 AM,NatGas,$CDN/GJ,1.55,09-17-2021 09:42:06 AM
152932,01-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.62,09-17-2021 09:42:06 AM
152933,02-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,09-17-2021 09:42:06 AM
152934,03-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.59,09-17-2021 09:42:06 AM
152935,04-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152936,05-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.55,09-17-2021 09:42:06 AM
152937,06-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,09-17-2021 09:42:06 AM
152938,07-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.5,09-17-2021 09:42:06 AM
152939,08-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,09-17-2021 09:42:06 AM
152940,09-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.48,09-17-2021 09:42:06 AM
152941,10-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.52,09-17-2021 09:42:06 AM
152942,11-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.58,09-17-2021 09:42:06 AM
152943,12-01-1990 12:00:00 AM,NatGas,$CDN/GJ,1.64,09-17-2021 09:42:06 AM
152944,01-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.64,09-17-2021 09:42:06 AM
152945,02-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.59,09-17-2021 09:42:06 AM
152946,03-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.49,09-17-2021 09:42:06 AM
152947,04-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.42,09-17-2021 09:42:06 AM
152948,05-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.38,09-17-2021 09:42:06 AM
152949,06-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.3,09-17-2021 09:42:06 AM
152950,07-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.25,09-17-2021 09:42:06 AM
152951,08-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,09-17-2021 09:42:06 AM
152952,09-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.18,09-17-2021 09:42:06 AM
152953,10-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.22,09-17-2021 09:42:06 AM
152954,11-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.33,09-17-2021 09:42:06 AM
152955,12-01-1991 12:00:00 AM,NatGas,$CDN/GJ,1.36,09-17-2021 09:42:06 AM
152956,01-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.36,09-17-2021 09:42:06 AM
152957,02-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,09-17-2021 09:42:06 AM
152958,03-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.22,09-17-2021 09:42:06 AM
152959,04-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.24,09-17-2021 09:42:06 AM
152960,05-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.26,09-17-2021 09:42:06 AM
152961,06-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,09-17-2021 09:42:06 AM
152962,07-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.21,09-17-2021 09:42:06 AM
152963,08-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,09-17-2021 09:42:06 AM
152964,09-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.28,09-17-2021 09:42:06 AM
152965,10-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,09-17-2021 09:42:06 AM
152966,11-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.45,09-17-2021 09:42:06 AM
152967,12-01-1992 12:00:00 AM,NatGas,$CDN/GJ,1.44,09-17-2021 09:42:06 AM
152968,01-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.46,09-17-2021 09:42:06 AM
152969,02-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.42,09-17-2021 09:42:06 AM
152970,03-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.47,09-17-2021 09:42:06 AM
152971,04-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152972,05-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.59,09-17-2021 09:42:06 AM
152973,06-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,09-17-2021 09:42:06 AM
152974,07-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.49,09-17-2021 09:42:06 AM
152975,08-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.5,09-17-2021 09:42:06 AM
152976,09-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.55,09-17-2021 09:42:06 AM
152977,10-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.56,09-17-2021 09:42:06 AM
152978,11-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.87,09-17-2021 09:42:06 AM
152979,12-01-1993 12:00:00 AM,NatGas,$CDN/GJ,1.94,09-17-2021 09:42:06 AM
152980,01-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.93,09-17-2021 09:42:06 AM
152981,02-01-1994 12:00:00 AM,NatGas,$CDN/GJ,2.04,09-17-2021 09:42:06 AM
152982,03-01-1994 12:00:00 AM,NatGas,$CDN/GJ,2.07,09-17-2021 09:42:06 AM
152983,04-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.82,09-17-2021 09:42:06 AM
152984,05-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.8,09-17-2021 09:42:06 AM
152985,06-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,09-17-2021 09:42:06 AM
152986,07-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.73,09-17-2021 09:42:06 AM
152987,08-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.66,09-17-2021 09:42:06 AM
152988,09-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.5,09-17-2021 09:42:06 AM
152989,10-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.35,09-17-2021 09:42:06 AM
152990,11-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.53,09-17-2021 09:42:06 AM
152991,12-01-1994 12:00:00 AM,NatGas,$CDN/GJ,1.56,09-17-2021 09:42:06 AM
152992,01-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,09-17-2021 09:42:06 AM
152993,02-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,09-17-2021 09:42:06 AM
152994,03-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,09-17-2021 09:42:06 AM
152995,04-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.19,09-17-2021 09:42:06 AM
152996,05-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,09-17-2021 09:42:06 AM
152997,06-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.27,09-17-2021 09:42:06 AM
152998,07-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.1,09-17-2021 09:42:06 AM
152999,08-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.07,09-17-2021 09:42:06 AM
153000,09-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.2,09-17-2021 09:42:06 AM
153001,10-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.25,09-17-2021 09:42:06 AM
153002,11-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.29,09-17-2021 09:42:06 AM
153003,12-01-1995 12:00:00 AM,NatGas,$CDN/GJ,1.39,09-17-2021 09:42:06 AM
153004,01-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.62,09-17-2021 09:42:06 AM
153005,02-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.61,09-17-2021 09:42:06 AM
153006,03-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.6,09-17-2021 09:42:06 AM
153007,04-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.51,09-17-2021 09:42:06 AM
153008,05-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.41,09-17-2021 09:42:06 AM
153009,06-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.37,09-17-2021 09:42:06 AM
153010,07-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,09-17-2021 09:42:06 AM
153011,08-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.38,09-17-2021 09:42:06 AM
153012,09-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.2,09-17-2021 09:42:06 AM
153013,10-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.28,09-17-2021 09:42:06 AM
153014,11-01-1996 12:00:00 AM,NatGas,$CDN/GJ,1.79,09-17-2021 09:42:06 AM
153015,12-01-1996 12:00:00 AM,NatGas,$CDN/GJ,2.36,09-17-2021 09:42:06 AM
153016,01-01-1997 12:00:00 AM,NatGas,$CDN/GJ,2.77,09-17-2021 09:42:06 AM
153017,02-01-1997 12:00:00 AM,NatGas,$CDN/GJ,2.28,09-17-2021 09:42:06 AM
153018,03-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.39,09-17-2021 09:42:06 AM
153019,04-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.44,09-17-2021 09:42:06 AM
153020,05-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,09-17-2021 09:42:06 AM
153021,06-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.65,09-17-2021 09:42:06 AM
153022,07-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.59,09-17-2021 09:42:06 AM
153023,08-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.57,09-17-2021 09:42:06 AM
153024,09-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.73,09-17-2021 09:42:06 AM
153025,10-01-1997 12:00:00 AM,NatGas,$CDN/GJ,2.07,09-17-2021 09:42:06 AM
153026,11-01-1997 12:00:00 AM,NatGas,$CDN/GJ,2.37,09-17-2021 09:42:06 AM
153027,12-01-1997 12:00:00 AM,NatGas,$CDN/GJ,1.95,09-17-2021 09:42:06 AM
153028,01-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.8,09-17-2021 09:42:06 AM
153029,02-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.73,09-17-2021 09:42:06 AM
153030,03-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,09-17-2021 09:42:06 AM
153031,04-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,09-17-2021 09:42:06 AM
153032,05-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.84,09-17-2021 09:42:06 AM
153033,06-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.71,09-17-2021 09:42:06 AM
153034,07-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.83,09-17-2021 09:42:06 AM
153035,08-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.78,09-17-2021 09:42:06 AM
153036,09-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.56,09-17-2021 09:42:06 AM
153037,10-01-1998 12:00:00 AM,NatGas,$CDN/GJ,1.86,09-17-2021 09:42:06 AM
153038,11-01-1998 12:00:00 AM,NatGas,$CDN/GJ,2.19,09-17-2021 09:42:06 AM
153039,12-01-1998 12:00:00 AM,NatGas,$CDN/GJ,2.22,09-17-2021 09:42:06 AM
153040,01-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.04,09-17-2021 09:42:06 AM
153041,02-01-1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,09-17-2021 09:42:06 AM
153042,03-01-1999 12:00:00 AM,NatGas,$CDN/GJ,1.8,09-17-2021 09:42:06 AM
153043,04-01-1999 12:00:00 AM,NatGas,$CDN/GJ,1.9,09-17-2021 09:42:07 AM
153044,05-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.21,09-17-2021 09:42:07 AM
153045,06-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.22,09-17-2021 09:42:07 AM
153046,07-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.33,09-17-2021 09:42:07 AM
153047,08-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.6,09-17-2021 09:42:07 AM
153048,09-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.86,09-17-2021 09:42:07 AM
153049,10-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.72,09-17-2021 09:42:07 AM
153050,11-01-1999 12:00:00 AM,NatGas,$CDN/GJ,3.06,09-17-2021 09:42:07 AM
153051,12-01-1999 12:00:00 AM,NatGas,$CDN/GJ,2.54,09-17-2021 09:42:07 AM
153052,01-01-2000 12:00:00 AM,NatGas,$CDN/GJ,2.5,09-17-2021 09:42:07 AM
153053,02-01-2000 12:00:00 AM,NatGas,$CDN/GJ,2.62,09-17-2021 09:42:07 AM
153054,03-01-2000 12:00:00 AM,NatGas,$CDN/GJ,2.72,09-17-2021 09:42:07 AM
153055,04-01-2000 12:00:00 AM,NatGas,$CDN/GJ,3.1,09-17-2021 09:42:07 AM
153056,05-01-2000 12:00:00 AM,NatGas,$CDN/GJ,3.35,09-17-2021 09:42:07 AM
153057,06-01-2000 12:00:00 AM,NatGas,$CDN/GJ,4.33,09-17-2021 09:42:07 AM
153058,07-01-2000 12:00:00 AM,NatGas,$CDN/GJ,4.42,09-17-2021 09:42:07 AM
153059,08-01-2000 12:00:00 AM,NatGas,$CDN/GJ,3.93,09-17-2021 09:42:07 AM
153060,09-01-2000 12:00:00 AM,NatGas,$CDN/GJ,4.66,09-17-2021 09:42:07 AM
153061,10-01-2000 12:00:00 AM,NatGas,$CDN/GJ,5.53,09-17-2021 09:42:07 AM
153062,11-01-2000 12:00:00 AM,NatGas,$CDN/GJ,5.79,09-17-2021 09:42:07 AM
153063,12-01-2000 12:00:00 AM,NatGas,$CDN/GJ,8.28,09-17-2021 09:42:07 AM
153064,01-01-2001 12:00:00 AM,NatGas,$CDN/GJ,11.21,09-17-2021 09:42:07 AM
153065,02-01-2001 12:00:00 AM,NatGas,$CDN/GJ,8.05,09-17-2021 09:42:07 AM
153066,03-01-2001 12:00:00 AM,NatGas,$CDN/GJ,6.48,09-17-2021 09:42:07 AM
153067,04-01-2001 12:00:00 AM,NatGas,$CDN/GJ,6.59,09-17-2021 09:42:07 AM
153068,05-01-2001 12:00:00 AM,NatGas,$CDN/GJ,5.74,09-17-2021 09:42:07 AM
153069,06-01-2001 12:00:00 AM,NatGas,$CDN/GJ,4.44,09-17-2021 09:42:07 AM
153070,07-01-2001 12:00:00 AM,NatGas,$CDN/GJ,3.75,09-17-2021 09:42:07 AM
153071,08-01-2001 12:00:00 AM,NatGas,$CDN/GJ,3.53,09-17-2021 09:42:07 AM
153072,09-01-2001 12:00:00 AM,NatGas,$CDN/GJ,2.76,09-17-2021 09:42:07 AM
153073,10-01-2001 12:00:00 AM,NatGas,$CDN/GJ,2.4,09-17-2021 09:42:07 AM
153074,11-01-2001 12:00:00 AM,NatGas,$CDN/GJ,3.33,09-17-2021 09:42:07 AM
153075,12-01-2001 12:00:00 AM,NatGas,$CDN/GJ,3.2,09-17-2021 09:42:07 AM
153076,01-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,09-17-2021 09:42:07 AM
153077,02-01-2002 12:00:00 AM,NatGas,$CDN/GJ,2.71,09-17-2021 09:42:07 AM
153078,03-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.23,09-17-2021 09:42:07 AM
153079,04-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,09-17-2021 09:42:07 AM
153080,05-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.91,09-17-2021 09:42:07 AM
153081,06-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.54,09-17-2021 09:42:07 AM
153082,07-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.17,09-17-2021 09:42:07 AM
153083,08-01-2002 12:00:00 AM,NatGas,$CDN/GJ,2.93,09-17-2021 09:42:07 AM
153084,09-01-2002 12:00:00 AM,NatGas,$CDN/GJ,3.51,09-17-2021 09:42:07 AM
153085,10-01-2002 12:00:00 AM,NatGas,$CDN/GJ,4.27,09-17-2021 09:42:07 AM
153086,11-01-2002 12:00:00 AM,NatGas,$CDN/GJ,4.85,09-17-2021 09:42:07 AM
153087,12-01-2002 12:00:00 AM,NatGas,$CDN/GJ,4.94,09-17-2021 09:42:07 AM
153088,01-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,09-17-2021 09:42:07 AM
153089,02-01-2003 12:00:00 AM,NatGas,$CDN/GJ,6.83,09-17-2021 09:42:07 AM
153090,03-01-2003 12:00:00 AM,NatGas,$CDN/GJ,8.94,09-17-2021 09:42:07 AM
153091,04-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.88,09-17-2021 09:42:07 AM
153092,05-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.73,09-17-2021 09:42:07 AM
153093,06-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.93,09-17-2021 09:42:07 AM
153094,07-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.58,09-17-2021 09:42:07 AM
153095,08-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.08,09-17-2021 09:42:07 AM
153096,09-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.19,09-17-2021 09:42:07 AM
153097,10-01-2003 12:00:00 AM,NatGas,$CDN/GJ,4.92,09-17-2021 09:42:07 AM
153098,11-01-2003 12:00:00 AM,NatGas,$CDN/GJ,4.6,09-17-2021 09:42:07 AM
153099,12-01-2003 12:00:00 AM,NatGas,$CDN/GJ,5.11,09-17-2021 09:42:07 AM
153100,01-01-2004 12:00:00 AM,NatGas,$CDN/GJ,6.1,09-17-2021 09:42:07 AM
153101,02-01-2004 12:00:00 AM,NatGas,$CDN/GJ,5.83,09-17-2021 09:42:07 AM
153102,03-01-2004 12:00:00 AM,NatGas,$CDN/GJ,5.49,09-17-2021 09:42:07 AM
153103,04-01-2004 12:00:00 AM,NatGas,$CDN/GJ,5.64,09-17-2021 09:42:07 AM
153104,05-01-2004 12:00:00 AM,NatGas,$CDN/GJ,6.28,09-17-2021 09:42:07 AM
153105,06-01-2004 12:00:00 AM,NatGas,$CDN/GJ,6.47,09-17-2021 09:42:07 AM
153106,07-01-2004 12:00:00 AM,NatGas,$CDN/GJ,6.17,09-17-2021 09:42:07 AM
