Id,When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan,ModifiedDate
415739,11/1/1983 12:00:00 AM,"Total, new motor vehicles",9969,7932,100686,3467,2846,1627,3943,40410,472,26478,3542,9/15/2021 8:50:47 AM
415740,11/1/1983 12:00:00 AM,Trucks,3858,2359,22172,950,861,512,980,7125,127,3927,1473,9/15/2021 8:50:47 AM
415741,12/1/1983 12:00:00 AM,Passenger cars,4742,5145,56039,2051,1135,692,1809,24041,200,14631,1593,9/15/2021 8:50:47 AM
415742,12/1/1983 12:00:00 AM,"Total, new motor vehicles",7949,7447,74199,2988,1687,1004,2451,29914,277,17528,2954,9/15/2021 8:50:47 AM
415743,12/1/1983 12:00:00 AM,Trucks,3207,2302,18160,937,552,312,642,5873,77,2897,1361,9/15/2021 8:50:47 AM
415744,1/1/1984 12:00:00 AM,Passenger cars,4077,5029,57353,1838,1402,733,1897,23932,288,16336,1821,9/15/2021 8:50:47 AM
415745,1/1/1984 12:00:00 AM,"Total, new motor vehicles",7250,7068,76960,2819,2028,1091,2726,30329,391,20028,3230,9/15/2021 8:50:47 AM
415746,1/1/1984 12:00:00 AM,Trucks,3173,2039,19607,981,626,358,829,6397,103,3692,1409,9/15/2021 8:50:47 AM
415747,2/1/1984 12:00:00 AM,Passenger cars,5434,5906,70090,2367,1887,1112,2675,26801,277,21627,2004,9/15/2021 8:50:47 AM
415748,2/1/1984 12:00:00 AM,"Total, new motor vehicles",9225,8297,92391,3459,2663,1551,3623,34035,380,25889,3269,9/15/2021 8:50:47 AM
415749,2/1/1984 12:00:00 AM,Trucks,3791,2391,22301,1092,776,439,948,7234,103,4262,1265,9/15/2021 8:50:47 AM
415750,3/1/1984 12:00:00 AM,Passenger cars,6981,7312,96351,3143,2990,1655,3803,36579,507,30481,2900,9/15/2021 8:50:47 AM
415751,3/1/1984 12:00:00 AM,"Total, new motor vehicles",11666,10880,128129,4789,4058,2311,4975,46983,661,36799,5007,9/15/2021 8:50:47 AM
415752,3/1/1984 12:00:00 AM,Trucks,4685,3568,31778,1646,1068,656,1172,10404,154,6318,2107,9/15/2021 8:50:47 AM
415753,4/1/1984 12:00:00 AM,Passenger cars,6138,6269,93085,2989,2510,1496,3650,36767,453,30413,2400,9/15/2021 8:50:47 AM
415754,4/1/1984 12:00:00 AM,"Total, new motor vehicles",9994,9102,121377,4387,3483,2034,4654,47153,620,35971,3979,9/15/2021 8:50:47 AM
415755,4/1/1984 12:00:00 AM,Trucks,3856,2833,28292,1398,973,538,1004,10386,167,5558,1579,9/15/2021 8:50:47 AM
415756,5/1/1984 12:00:00 AM,Passenger cars,7228,7675,107927,3106,2941,1845,4206,42503,560,35619,2244,9/15/2021 8:50:47 AM
415757,5/1/1984 12:00:00 AM,"Total, new motor vehicles",11216,10751,138643,4410,4099,2609,5405,53460,709,42348,3636,9/15/2021 8:50:47 AM
415758,5/1/1984 12:00:00 AM,Trucks,3988,3076,30716,1304,1158,764,1199,10957,149,6729,1392,9/15/2021 8:50:47 AM
415759,6/1/1984 12:00:00 AM,Passenger cars,7721,8062,102250,3553,2908,1834,4333,41025,621,29769,2424,9/15/2021 8:50:47 AM
415760,6/1/1984 12:00:00 AM,"Total, new motor vehicles",11998,11434,133057,5144,4083,2504,5617,51916,778,35511,4072,9/15/2021 8:50:47 AM
415761,6/1/1984 12:00:00 AM,Trucks,4277,3372,30807,1591,1175,670,1284,10891,157,5742,1648,9/15/2021 8:50:47 AM
415762,7/1/1984 12:00:00 AM,Passenger cars,5173,6030,80247,2443,1964,1233,2898,31429,415,26838,1824,9/15/2021 8:50:47 AM
415763,7/1/1984 12:00:00 AM,"Total, new motor vehicles",8616,8583,104721,3430,2820,1810,3841,40250,527,31843,3001,9/15/2021 8:50:47 AM
415764,7/1/1984 12:00:00 AM,Trucks,3443,2553,24474,987,856,577,943,8821,112,5005,1177,9/15/2021 8:50:47 AM
415765,8/1/1984 12:00:00 AM,Passenger cars,5194,6018,74579,2510,1868,1246,2672,29027,339,23764,1941,9/15/2021 8:50:47 AM
415766,8/1/1984 12:00:00 AM,"Total, new motor vehicles",8218,8504,97471,3600,2650,1783,3449,37039,445,28694,3089,9/15/2021 8:50:47 AM
415767,8/1/1984 12:00:00 AM,Trucks,3024,2486,22892,1090,782,537,777,8012,106,4930,1148,9/15/2021 8:50:47 AM
415768,9/1/1984 12:00:00 AM,Passenger cars,4444,5341,62945,1974,1561,894,2112,24649,252,19951,1767,9/15/2021 8:50:47 AM
415769,9/1/1984 12:00:00 AM,"Total, new motor vehicles",7215,7437,83367,2814,2285,1368,2849,32250,331,24017,2801,9/15/2021 8:50:47 AM
415770,9/1/1984 12:00:00 AM,Trucks,2771,2096,20422,840,724,474,737,7601,79,4066,1034,9/15/2021 8:50:47 AM
415771,10/1/1984 12:00:00 AM,Passenger cars,7177,6801,92026,3193,2233,1331,3337,37440,474,27373,2667,9/15/2021 8:50:47 AM
415772,10/1/1984 12:00:00 AM,"Total, new motor vehicles",12599,9886,124301,4801,3451,1991,4613,47849,650,33621,4840,9/15/2021 8:50:47 AM
415773,10/1/1984 12:00:00 AM,Trucks,5422,3085,32275,1608,1218,660,1276,10409,176,6248,2173,9/15/2021 8:50:47 AM
415774,11/1/1984 12:00:00 AM,Passenger cars,5308,5636,74260,2250,1636,942,2410,32067,287,22072,1652,9/15/2021 8:50:47 AM
415775,11/1/1984 12:00:00 AM,"Total, new motor vehicles",9495,8232,99942,3300,2485,1454,3382,41457,411,26709,3017,9/15/2021 8:50:47 AM
415776,11/1/1984 12:00:00 AM,Trucks,4187,2596,25682,1050,849,512,972,9390,124,4637,1365,9/15/2021 8:50:47 AM
415777,12/1/1984 12:00:00 AM,Passenger cars,4783,5627,60097,2043,1596,661,2257,26396,288,14855,1591,9/15/2021 8:50:47 AM
415778,12/1/1984 12:00:00 AM,"Total, new motor vehicles",8511,7990,83143,3016,2300,1047,3163,34953,405,18819,2939,9/15/2021 8:50:47 AM
415779,12/1/1984 12:00:00 AM,Trucks,3728,2363,23046,973,704,386,906,8557,117,3964,1348,9/15/2021 8:50:47 AM
415780,1/1/1985 12:00:00 AM,Passenger cars,5233,5833,66242,2035,1483,728,2086,27503,250,19219,1872,9/15/2021 8:50:47 AM
415781,1/1/1985 12:00:00 AM,"Total, new motor vehicles",9259,8294,90229,3197,2176,1067,2918,36151,369,23698,3100,9/15/2021 8:50:47 AM
415782,1/1/1985 12:00:00 AM,Trucks,4026,2461,23987,1162,693,339,832,8648,119,4479,1228,9/15/2021 8:50:47 AM
415783,2/1/1985 12:00:00 AM,Passenger cars,5481,6245,72657,2421,1839,832,2380,29726,258,21649,1826,9/15/2021 8:50:47 AM
415784,2/1/1985 12:00:00 AM,"Total, new motor vehicles",9096,8633,96909,3589,2570,1189,3238,38837,370,26195,3192,9/15/2021 8:50:47 AM
415785,2/1/1985 12:00:00 AM,Trucks,3615,2388,24252,1168,731,357,858,9111,112,4546,1366,9/15/2021 8:50:47 AM
415786,3/1/1985 12:00:00 AM,Passenger cars,8118,7900,103429,3362,2815,1542,3538,41062,409,31974,2709,9/15/2021 8:50:47 AM
415787,3/1/1985 12:00:00 AM,"Total, new motor vehicles",13304,11347,137726,5043,3927,2187,4664,54055,536,38114,4549,9/15/2021 8:50:47 AM
415788,3/1/1985 12:00:00 AM,Trucks,5186,3447,34297,1681,1112,645,1126,12993,127,6140,1840,9/15/2021 8:50:47 AM
415789,4/1/1985 12:00:00 AM,Passenger cars,8414,8512,119909,3643,3189,2311,4701,47547,538,38411,2643,9/15/2021 8:50:47 AM
415790,4/1/1985 12:00:00 AM,"Total, new motor vehicles",13718,11941,157681,5716,4282,3073,6143,61819,707,45813,4469,9/15/2021 8:50:47 AM
415791,4/1/1985 12:00:00 AM,Trucks,5304,3429,37772,2073,1093,762,1442,14272,169,7402,1826,9/15/2021 8:50:47 AM
415792,5/1/1985 12:00:00 AM,Passenger cars,8363,8529,119527,3510,2991,1911,4144,48679,477,38259,2664,9/15/2021 8:50:47 AM
415793,5/1/1985 12:00:00 AM,"Total, new motor vehicles",13802,12230,157040,5209,4270,2588,5423,62640,622,45938,4318,9/15/2021 8:50:47 AM
415794,5/1/1985 12:00:00 AM,Trucks,5439,3701,37513,1699,1279,677,1279,13961,145,7679,1654,9/15/2021 8:50:47 AM
415795,6/1/1985 12:00:00 AM,Passenger cars,10303,9844,118780,3570,3116,2192,4541,47610,547,34040,3017,9/15/2021 8:50:47 AM
415796,6/1/1985 12:00:00 AM,"Total, new motor vehicles",16283,14059,160505,5568,4386,3064,6120,63561,761,41545,5158,9/15/2021 8:50:47 AM
415797,6/1/1985 12:00:00 AM,Trucks,5980,4215,41725,1998,1270,872,1579,15951,214,7505,2141,9/15/2021 8:50:47 AM
415798,7/1/1985 12:00:00 AM,Passenger cars,6875,6799,91711,3036,2157,1239,3128,37201,410,28751,2115,9/15/2021 8:50:47 AM
415799,7/1/1985 12:00:00 AM,"Total, new motor vehicles",11491,9983,123904,4416,3070,1777,4141,49393,559,35578,3496,9/15/2021 8:50:47 AM
415800,7/1/1985 12:00:00 AM,Trucks,4616,3184,32193,1380,913,538,1013,12192,149,6827,1381,9/15/2021 8:50:47 AM
415801,8/1/1985 12:00:00 AM,Passenger cars,7901,7566,91875,3075,2116,1360,3224,35869,328,28058,2378,9/15/2021 8:50:47 AM
415802,8/1/1985 12:00:00 AM,"Total, new motor vehicles",12965,11265,123717,4339,2864,1989,4270,47296,436,34477,3816,9/15/2021 8:50:47 AM
415803,8/1/1985 12:00:00 AM,Trucks,5064,3699,31842,1264,748,629,1046,11427,108,6419,1438,9/15/2021 8:50:47 AM
415804,9/1/1985 12:00:00 AM,Passenger cars,6648,6273,80946,2674,1954,1138,2761,33834,308,23224,2132,9/15/2021 8:50:47 AM
415805,9/1/1985 12:00:00 AM,"Total, new motor vehicles",10695,9259,110420,3934,2879,1728,3805,44759,429,29328,3604,9/15/2021 8:50:47 AM
415806,9/1/1985 12:00:00 AM,Trucks,4047,2986,29474,1260,925,590,1044,10925,121,6104,1472,9/15/2021 8:50:47 AM
415807,10/1/1985 12:00:00 AM,Passenger cars,8680,8792,106427,3641,2368,1360,3361,44361,386,30797,2681,9/15/2021 8:50:47 AM
415808,10/1/1985 12:00:00 AM,"Total, new motor vehicles",14323,12342,141971,5261,3489,2021,4602,57053,520,37729,4631,9/15/2021 8:50:47 AM
415809,10/1/1985 12:00:00 AM,Trucks,5643,3550,35544,1620,1121,661,1241,12692,134,6932,1950,9/15/2021 8:50:47 AM
415810,11/1/1985 12:00:00 AM,Passenger cars,7091,7601,93176,2780,2015,1056,3144,41379,385,25719,2006,9/15/2021 8:50:47 AM
415811,11/1/1985 12:00:00 AM,"Total, new motor vehicles",12268,10880,126132,4192,2935,1598,4200,54034,535,31821,3669,9/15/2021 8:50:47 AM
415812,11/1/1985 12:00:00 AM,Trucks,5177,3279,32956,1412,920,542,1056,12655,150,6102,1663,9/15/2021 8:50:47 AM
415813,12/1/1985 12:00:00 AM,Passenger cars,6656,7340,72537,2670,1544,746,2351,32691,263,16409,1867,9/15/2021 8:50:47 AM
415814,12/1/1985 12:00:00 AM,"Total, new motor vehicles",12190,10481,104176,4116,2531,1286,3511,44619,392,21503,3547,9/15/2021 8:50:47 AM
415815,12/1/1985 12:00:00 AM,Trucks,5534,3141,31639,1446,987,540,1160,11928,129,5094,1680,9/15/2021 8:50:47 AM
415816,1/1/1986 12:00:00 AM,Passenger cars,6405,7492,69111,2350,1675,829,2388,27851,220,18129,1772,9/15/2021 8:50:47 AM
415817,1/1/1986 12:00:00 AM,"Total, new motor vehicles",10868,10439,96988,3536,2503,1224,3368,38293,320,23372,3065,9/15/2021 8:50:47 AM
415818,1/1/1986 12:00:00 AM,Trucks,4463,2947,27877,1186,828,395,980,10442,100,5243,1293,9/15/2021 8:50:47 AM
415819,2/1/1986 12:00:00 AM,Passenger cars,6676,7534,80573,2860,2019,1153,2635,32037,272,23232,2155,9/15/2021 8:50:47 AM
415820,2/1/1986 12:00:00 AM,"Total, new motor vehicles",11202,10886,111312,4179,2859,1586,3661,43635,400,29166,3738,9/15/2021 8:50:47 AM
415821,2/1/1986 12:00:00 AM,Trucks,4526,3352,30739,1319,840,433,1026,11598,128,5934,1583,9/15/2021 8:50:47 AM
415822,3/1/1986 12:00:00 AM,Passenger cars,7696,9453,97529,3084,2475,1343,3126,39837,352,27772,2391,9/15/2021 8:50:47 AM
415823,3/1/1986 12:00:00 AM,"Total, new motor vehicles",12897,13356,133481,4779,3458,1936,4329,53606,477,34696,3947,9/15/2021 8:50:47 AM
415824,3/1/1986 12:00:00 AM,Trucks,5201,3903,35952,1695,983,593,1203,13769,125,6924,1556,9/15/2021 8:50:47 AM
415825,4/1/1986 12:00:00 AM,Passenger cars,8368,9640,119899,4052,2930,2127,4393,46889,535,37773,3192,9/15/2021 8:50:47 AM
415826,4/1/1986 12:00:00 AM,"Total, new motor vehicles",13693,14156,162234,6114,4159,2944,5796,62827,696,46565,5284,9/15/2021 8:50:47 AM
415827,4/1/1986 12:00:00 AM,Trucks,5325,4516,42335,2062,1229,817,1403,15938,161,8792,2092,9/15/2021 8:50:47 AM
415828,5/1/1986 12:00:00 AM,Passenger cars,8423,9799,114497,3704,2791,2068,4469,46560,513,33633,2537,9/15/2021 8:50:47 AM
415829,5/1/1986 12:00:00 AM,"Total, new motor vehicles",13490,14132,156923,5693,4145,2911,5898,63422,674,42271,4287,9/15/2021 8:50:47 AM
415830,5/1/1986 12:00:00 AM,Trucks,5067,4333,42426,1989,1354,843,1429,16862,161,8638,1750,9/15/2021 8:50:47 AM
415831,6/1/1986 12:00:00 AM,Passenger cars,9064,9163,105088,3396,2712,1876,3894,41623,540,30130,2690,9/15/2021 8:50:47 AM
415832,6/1/1986 12:00:00 AM,"Total, new motor vehicles",14198,13222,144047,5272,3971,2620,5336,55907,704,38326,4491,9/15/2021 8:50:47 AM
415833,6/1/1986 12:00:00 AM,Trucks,5134,4059,38959,1876,1259,744,1442,14284,164,8196,1801,9/15/2021 8:50:47 AM
415834,7/1/1986 12:00:00 AM,Passenger cars,7235,9102,99999,3335,2393,2061,3743,40054,477,29126,2473,9/15/2021 8:50:47 AM
415835,7/1/1986 12:00:00 AM,"Total, new motor vehicles",11871,13559,138513,5044,3398,3041,5003,54590,626,37295,4086,9/15/2021 8:50:47 AM
415836,7/1/1986 12:00:00 AM,Trucks,4636,4457,38514,1709,1005,980,1260,14536,149,8169,1613,9/15/2021 8:50:47 AM
415837,8/1/1986 12:00:00 AM,Passenger cars,7035,7647,86555,3203,1999,1367,2828,33916,328,25992,2240,9/15/2021 8:50:47 AM
415838,8/1/1986 12:00:00 AM,"Total, new motor vehicles",11288,11344,119181,4616,2805,1966,3879,46445,436,32816,3586,9/15/2021 8:50:47 AM
415839,8/1/1986 12:00:00 AM,Trucks,4253,3697,32626,1413,806,599,1051,12529,108,6824,1346,9/15/2021 8:50:47 AM
415840,9/1/1986 12:00:00 AM,Passenger cars,6907,8600,86879,3032,2015,1232,2656,35378,262,24327,2470,9/15/2021 8:50:47 AM
415841,9/1/1986 12:00:00 AM,"Total, new motor vehicles",10945,11841,118424,4388,2998,1832,3764,46932,384,31392,3948,9/15/2021 8:50:47 AM
415842,9/1/1986 12:00:00 AM,Trucks,4038,3241,31545,1356,983,600,1108,11554,122,7065,1478,9/15/2021 8:50:47 AM
415843,10/1/1986 12:00:00 AM,Passenger cars,7098,7923,92301,3254,2009,1098,2804,39912,310,25400,2493,9/15/2021 8:50:47 AM
415844,10/1/1986 12:00:00 AM,"Total, new motor vehicles",11636,11574,128379,5103,3089,1808,3997,53784,442,32761,4185,9/15/2021 8:50:47 AM
415845,10/1/1986 12:00:00 AM,Trucks,4538,3651,36078,1849,1080,710,1193,13872,132,7361,1692,9/15/2021 8:50:47 AM
415846,11/1/1986 12:00:00 AM,Passenger cars,6034,7050,75381,2283,1619,756,2217,33641,262,19676,1843,9/15/2021 8:50:47 AM
415847,11/1/1986 12:00:00 AM,"Total, new motor vehicles",10045,10049,105987,3508,2551,1317,3507,45652,406,25538,3414,9/15/2021 8:50:47 AM
415848,11/1/1986 12:00:00 AM,Trucks,4011,2999,30606,1225,932,561,1290,12011,144,5862,1571,9/15/2021 8:50:47 AM
415849,12/1/1986 12:00:00 AM,Passenger cars,5787,6901,67501,2165,1517,807,2176,29900,208,16279,1761,9/15/2021 8:50:47 AM
415850,12/1/1986 12:00:00 AM,"Total, new motor vehicles",9820,10154,100451,3494,2493,1375,3385,44195,347,21911,3277,9/15/2021 8:50:47 AM
415851,12/1/1986 12:00:00 AM,Trucks,4033,3253,32950,1329,976,568,1209,14295,139,5632,1516,9/15/2021 8:50:47 AM
415852,1/1/1987 12:00:00 AM,Passenger cars,4798,6333,56399,2004,1232,572,1713,22776,216,15117,1638,9/15/2021 8:50:47 AM
415853,1/1/1987 12:00:00 AM,"Total, new motor vehicles",8400,9422,83076,3109,1956,931,2609,33035,331,20391,2892,9/15/2021 8:50:47 AM
415854,1/1/1987 12:00:00 AM,Trucks,3602,3089,26677,1105,724,359,896,10259,115,5274,1254,9/15/2021 8:50:47 AM
415855,2/1/1987 12:00:00 AM,Passenger cars,5525,7385,70038,2159,1590,797,2098,28959,215,19563,1747,9/15/2021 8:50:47 AM
415856,2/1/1987 12:00:00 AM,"Total, new motor vehicles",9385,10945,101655,3579,2499,1347,3176,41461,351,25833,3079,9/15/2021 8:50:47 AM
415857,2/1/1987 12:00:00 AM,Trucks,3860,3560,31617,1420,909,550,1078,12502,136,6270,1332,9/15/2021 8:50:47 AM
415858,3/1/1987 12:00:00 AM,Passenger cars,6649,9184,105459,2839,2498,1869,3287,43021,347,33642,2123,9/15/2021 8:50:47 AM
415859,3/1/1987 12:00:00 AM,"Total, new motor vehicles",11016,13414,146400,4616,3671,2684,4839,59554,512,42507,3587,9/15/2021 8:50:47 AM
415860,3/1/1987 12:00:00 AM,Trucks,4367,4230,40941,1777,1173,815,1552,16533,165,8865,1464,9/15/2021 8:50:47 AM
415861,4/1/1987 12:00:00 AM,Passenger cars,7607,10379,121112,3908,3050,2951,4555,46706,603,38618,2735,9/15/2021 8:50:47 AM
415862,4/1/1987 12:00:00 AM,"Total, new motor vehicles",12770,15535,168957,6176,4526,4103,6345,65130,820,48995,4557,9/15/2021 8:50:47 AM
415863,4/1/1987 12:00:00 AM,Trucks,5163,5156,47845,2268,1476,1152,1790,18424,217,10377,1822,9/15/2021 8:50:47 AM
415864,5/1/1987 12:00:00 AM,Passenger cars,7532,9255,104921,2970,2838,2006,4022,41360,474,31957,2507,9/15/2021 8:50:47 AM
415865,5/1/1987 12:00:00 AM,"Total, new motor vehicles",12421,13951,149223,4695,4318,2884,5629,58374,663,42203,4085,9/15/2021 8:50:47 AM
415866,5/1/1987 12:00:00 AM,Trucks,4889,4696,44302,1725,1480,878,1607,17014,189,10246,1578,9/15/2021 8:50:47 AM
415867,6/1/1987 12:00:00 AM,Passenger cars,8254,10526,114333,3274,2873,2166,4412,45583,525,33957,2763,9/15/2021 8:50:47 AM
415868,6/1/1987 12:00:00 AM,"Total, new motor vehicles",13654,15996,164576,5229,4335,3306,6116,65904,738,44612,4686,9/15/2021 8:50:47 AM
415869,6/1/1987 12:00:00 AM,Trucks,5400,5470,50243,1955,1462,1140,1704,20321,213,10655,1923,9/15/2021 8:50:47 AM
415870,7/1/1987 12:00:00 AM,Passenger cars,5748,8201,85468,2438,1974,1485,2815,32391,399,28274,1743,9/15/2021 8:50:47 AM
415871,7/1/1987 12:00:00 AM,"Total, new motor vehicles",9749,12424,121440,3908,2997,2215,4188,45879,558,36467,3055,9/15/2021 8:50:47 AM
415872,7/1/1987 12:00:00 AM,Trucks,4001,4223,35972,1470,1023,730,1373,13488,159,8193,1312,9/15/2021 8:50:47 AM
415873,8/1/1987 12:00:00 AM,Passenger cars,6461,8013,84897,2445,1940,1522,2651,32736,298,26992,1839,9/15/2021 8:50:47 AM
415874,8/1/1987 12:00:00 AM,"Total, new motor vehicles",10828,12148,122611,4068,3016,2356,3946,47485,429,35195,3140,9/15/2021 8:50:47 AM
415875,8/1/1987 12:00:00 AM,Trucks,4367,4135,37714,1623,1076,834,1295,14749,131,8203,1301,9/15/2021 8:50:47 AM
415876,9/1/1987 12:00:00 AM,Passenger cars,6236,7838,79472,2355,1633,1382,2527,31749,264,23670,1818,9/15/2021 8:50:47 AM
415877,9/1/1987 12:00:00 AM,"Total, new motor vehicles",10247,11517,113680,3626,2682,2080,3730,45412,396,30811,3179,9/15/2021 8:50:47 AM
415878,9/1/1987 12:00:00 AM,Trucks,4011,3679,34208,1271,1049,698,1203,13663,132,7141,1361,9/15/2021 8:50:47 AM
415879,10/1/1987 12:00:00 AM,Passenger cars,6815,8933,94333,2739,2053,1216,2931,40584,313,26440,2309,9/15/2021 8:50:47 AM
415880,10/1/1987 12:00:00 AM,"Total, new motor vehicles",11784,13104,137855,4649,3406,1989,4515,58184,491,35474,4259,9/15/2021 8:50:47 AM
415881,10/1/1987 12:00:00 AM,Trucks,4969,4171,43522,1910,1353,773,1584,17600,178,9034,1950,9/15/2021 8:50:47 AM
415882,11/1/1987 12:00:00 AM,Passenger cars,6288,7305,82042,2326,1697,1051,2553,37124,259,21617,1822,9/15/2021 8:50:47 AM
415883,11/1/1987 12:00:00 AM,"Total, new motor vehicles",10920,11137,121033,3438,2797,1861,3940,53888,410,29346,3296,9/15/2021 8:50:47 AM
415884,11/1/1987 12:00:00 AM,Trucks,4632,3832,38991,1112,1100,810,1387,16764,151,7729,1474,9/15/2021 8:50:47 AM
415885,12/1/1987 12:00:00 AM,Passenger cars,5757,6767,66619,2117,1315,895,1806,30645,170,15444,1703,9/15/2021 8:50:47 AM
415886,12/1/1987 12:00:00 AM,"Total, new motor vehicles",10513,10467,103131,3672,2327,1516,3006,46104,299,21917,3310,9/15/2021 8:50:47 AM
415887,12/1/1987 12:00:00 AM,Trucks,4756,3700,36512,1555,1012,621,1200,15459,129,6473,1607,9/15/2021 8:50:47 AM
415888,1/1/1988 12:00:00 AM,Passenger cars,4817,6410,59449,1690,1205,743,1910,24360,198,16634,1482,9/15/2021 8:50:47 AM
415889,1/1/1988 12:00:00 AM,"Total, new motor vehicles",8547,9525,89402,2940,2071,1213,3119,36400,324,22677,2586,9/15/2021 8:50:47 AM
415890,1/1/1988 12:00:00 AM,Trucks,3730,3115,29953,1250,866,470,1209,12040,126,6043,1104,9/15/2021 8:50:47 AM
415891,2/1/1988 12:00:00 AM,Passenger cars,5115,7573,69630,2019,1847,1139,2490,27505,233,20034,1675,9/15/2021 8:50:47 AM
415892,2/1/1988 12:00:00 AM,"Total, new motor vehicles",9534,11266,103159,3268,2786,1657,3738,40804,373,26820,2913,9/15/2021 8:50:47 AM
415893,2/1/1988 12:00:00 AM,Trucks,4419,3693,33529,1249,939,518,1248,13299,140,6786,1238,9/15/2021 8:50:47 AM
415894,3/1/1988 12:00:00 AM,Passenger cars,7050,9450,109769,2836,2790,2059,4017,43854,409,35062,2242,9/15/2021 8:50:47 AM
415895,3/1/1988 12:00:00 AM,"Total, new motor vehicles",13418,14797,161868,4846,4296,3003,5950,64936,607,45924,4091,9/15/2021 8:50:47 AM
415896,3/1/1988 12:00:00 AM,Trucks,6368,5347,52099,2010,1506,944,1933,21082,198,10862,1849,9/15/2021 8:50:47 AM
415897,4/1/1988 12:00:00 AM,Passenger cars,6404,8630,108680,2673,2747,2279,3596,46394,429,33401,2127,9/15/2021 8:50:47 AM
415898,4/1/1988 12:00:00 AM,"Total, new motor vehicles",12114,13839,159970,4702,4190,3285,5225,67829,605,44408,3773,9/15/2021 8:50:47 AM
415899,4/1/1988 12:00:00 AM,Trucks,5710,5209,51290,2029,1443,1006,1629,21435,176,11007,1646,9/15/2021 8:50:47 AM
415900,5/1/1988 12:00:00 AM,Passenger cars,8149,10312,116756,2881,3137,2583,4267,45247,630,37436,2114,9/15/2021 8:50:47 AM
415901,5/1/1988 12:00:00 AM,"Total, new motor vehicles",14303,16121,170391,4844,4734,3813,5940,66031,856,49890,3859,9/15/2021 8:50:47 AM
415902,5/1/1988 12:00:00 AM,Trucks,6154,5809,53635,1963,1597,1230,1673,20784,226,12454,1745,9/15/2021 8:50:47 AM
415903,6/1/1988 12:00:00 AM,Passenger cars,7830,9314,102817,2550,2781,1965,3905,42138,513,29732,2089,9/15/2021 8:50:47 AM
415904,6/1/1988 12:00:00 AM,"Total, new motor vehicles",13678,14425,150832,4354,4145,2855,5481,61577,745,39908,3664,9/15/2021 8:50:47 AM
415905,6/1/1988 12:00:00 AM,Trucks,5848,5111,48015,1804,1364,890,1576,19439,232,10176,1575,9/15/2021 8:50:47 AM
415906,7/1/1988 12:00:00 AM,Passenger cars,5864,7663,83422,2225,1969,1581,2735,33314,362,26036,1673,9/15/2021 8:50:47 AM
415907,7/1/1988 12:00:00 AM,"Total, new motor vehicles",10602,12200,123963,3613,3059,2428,4074,49793,530,34710,2954,9/15/2021 8:50:47 AM
415908,7/1/1988 12:00:00 AM,Trucks,4738,4537,40541,1388,1090,847,1339,16479,168,8674,1281,9/15/2021 8:50:47 AM
415909,8/1/1988 12:00:00 AM,Passenger cars,5792,8576,87860,2333,2170,1543,2903,35471,309,26946,1817,9/15/2021 8:50:47 AM
415910,8/1/1988 12:00:00 AM,"Total, new motor vehicles",10427,13671,129525,3715,3390,2519,4356,52279,472,35563,3133,9/15/2021 8:50:47 AM
415911,8/1/1988 12:00:00 AM,Trucks,4635,5095,41665,1382,1220,976,1453,16808,163,8617,1316,9/15/2021 8:50:47 AM
415912,9/1/1988 12:00:00 AM,Passenger cars,6091,7830,79312,2165,1710,1282,2502,32235,245,23500,1752,9/15/2021 8:50:47 AM
415913,9/1/1988 12:00:00 AM,"Total, new motor vehicles",10422,11855,116134,3553,2727,2131,3810,46967,373,31176,3120,9/15/2021 8:50:47 AM
415914,9/1/1988 12:00:00 AM,Trucks,4331,4025,36822,1388,1017,849,1308,14732,128,7676,1368,9/15/2021 8:50:47 AM
415915,10/1/1988 12:00:00 AM,Passenger cars,6654,8615,88240,2565,2119,1426,2465,38189,307,23666,2234,9/15/2021 8:50:47 AM
415916,10/1/1988 12:00:00 AM,"Total, new motor vehicles",12547,13136,131174,4221,3440,2308,3944,55082,483,31977,4036,9/15/2021 8:50:47 AM
415917,10/1/1988 12:00:00 AM,Trucks,5893,4521,42934,1656,1321,882,1479,16893,176,8311,1802,9/15/2021 8:50:47 AM
415918,11/1/1988 12:00:00 AM,Passenger cars,6204,8340,81721,1892,1741,994,2576,37402,251,20586,1735,9/15/2021 8:50:47 AM
415919,11/1/1988 12:00:00 AM,"Total, new motor vehicles",11396,12688,122397,3076,2942,1741,3962,54557,436,28467,3132,9/15/2021 8:50:47 AM
415920,11/1/1988 12:00:00 AM,Trucks,5192,4348,40676,1184,1201,747,1386,17155,185,7881,1397,9/15/2021 8:50:47 AM
415921,12/1/1988 12:00:00 AM,Passenger cars,5538,7321,68654,1877,1682,774,1993,31369,213,16314,1573,9/15/2021 8:50:47 AM
415922,12/1/1988 12:00:00 AM,"Total, new motor vehicles",10296,11644,106686,3260,2696,1383,3139,47973,375,22947,2973,9/15/2021 8:50:47 AM
415923,12/1/1988 12:00:00 AM,Trucks,4758,4323,38032,1383,1014,609,1146,16604,162,6633,1400,9/15/2021 8:50:47 AM
415924,1/1/1989 12:00:00 AM,Passenger cars,4297,6112,53997,1473,1302,682,1846,22805,163,14141,1176,9/15/2021 8:50:47 AM
